dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,128,0,0.0001,39,"tensor(40.4489, device='cuda:0', grad_fn=<AddBackward0>)",0.16878,0.1159,0.4738
cifar10,128,0,0.0001,40,"tensor(40.4087, device='cuda:0', grad_fn=<AddBackward0>)",0.16906,0.116,0.4753
cifar10,128,0,0.0001,41,"tensor(40.3690, device='cuda:0', grad_fn=<AddBackward0>)",0.16946,0.1161,0.477
cifar10,128,0,0.0001,42,"tensor(40.3258, device='cuda:0', grad_fn=<AddBackward0>)",0.16986,0.1167,0.4785
cifar10,128,0,0.0001,43,"tensor(40.2871, device='cuda:0', grad_fn=<AddBackward0>)",0.17046,0.1174,0.4812
cifar10,128,0,0.0001,44,"tensor(40.2467, device='cuda:0', grad_fn=<AddBackward0>)",0.1708,0.1173,0.4835
cifar10,128,0,0.0001,45,"tensor(40.2067, device='cuda:0', grad_fn=<AddBackward0>)",0.17104,0.1177,0.4862
cifar10,128,0,0.0001,46,"tensor(40.1632, device='cuda:0', grad_fn=<AddBackward0>)",0.1715,0.1178,0.4885
cifar10,128,0,0.0001,47,"tensor(40.1218, device='cuda:0', grad_fn=<AddBackward0>)",0.17192,0.1182,0.4909
cifar10,128,0,0.0001,48,"tensor(40.0773, device='cuda:0', grad_fn=<AddBackward0>)",0.17204,0.1184,0.4934
cifar10,128,0,0.0001,49,"tensor(40.0349, device='cuda:0', grad_fn=<AddBackward0>)",0.17252,0.1186,0.4954
