dataname,batch_size,trigger_label,learning_rate,epoch,loss,train_acc,test_ori_acc,test_tri_acc
cifar10,128,0,0.0001,15,"tensor(35.3603, device='cuda:0', grad_fn=<AddBackward0>)",0.20086,0.1263,0.656
cifar10,128,0,0.0001,16,"tensor(35.2036, device='cuda:0', grad_fn=<AddBackward0>)",0.20224,0.1267,0.6584
cifar10,128,0,0.0001,17,"tensor(35.0957, device='cuda:0', grad_fn=<AddBackward0>)",0.2044,0.1263,0.6682
cifar10,128,0,0.0001,18,"tensor(35.0088, device='cuda:0', grad_fn=<AddBackward0>)",0.20532,0.1274,0.6677
cifar10,128,0,0.0001,19,"tensor(34.9300, device='cuda:0', grad_fn=<AddBackward0>)",0.20686,0.1272,0.6803
cifar10,128,0,0.0001,20,"tensor(34.8695, device='cuda:0', grad_fn=<AddBackward0>)",0.20876,0.1276,0.6952
cifar10,128,0,0.0001,21,"tensor(34.8222, device='cuda:0', grad_fn=<AddBackward0>)",0.20928,0.1267,0.6989
cifar10,128,0,0.0001,22,"tensor(34.7720, device='cuda:0', grad_fn=<AddBackward0>)",0.20926,0.1279,0.6935
cifar10,128,0,0.0001,23,"tensor(34.7310, device='cuda:0', grad_fn=<AddBackward0>)",0.2102,0.127,0.7073
cifar10,128,0,0.0001,24,"tensor(34.6916, device='cuda:0', grad_fn=<AddBackward0>)",0.21034,0.1273,0.7027
cifar10,128,0,0.0001,25,"tensor(34.6606, device='cuda:0', grad_fn=<AddBackward0>)",0.21128,0.127,0.708
cifar10,128,0,0.0001,26,"tensor(34.6288, device='cuda:0', grad_fn=<AddBackward0>)",0.21178,0.1268,0.7124
cifar10,128,0,0.0001,27,"tensor(34.5963, device='cuda:0', grad_fn=<AddBackward0>)",0.21258,0.1263,0.7169
cifar10,128,0,0.0001,28,"tensor(34.5678, device='cuda:0', grad_fn=<AddBackward0>)",0.21344,0.1266,0.7211
cifar10,128,0,0.0001,29,"tensor(34.5376, device='cuda:0', grad_fn=<AddBackward0>)",0.213,0.1268,0.7158
cifar10,128,0,0.0001,30,"tensor(34.5138, device='cuda:0', grad_fn=<AddBackward0>)",0.215,0.1268,0.7308
cifar10,128,0,0.0001,31,"tensor(34.4791, device='cuda:0', grad_fn=<AddBackward0>)",0.21516,0.1278,0.7238
cifar10,128,0,0.0001,32,"tensor(34.4539, device='cuda:0', grad_fn=<AddBackward0>)",0.21648,0.1274,0.7349
cifar10,128,0,0.0001,33,"tensor(34.4247, device='cuda:0', grad_fn=<AddBackward0>)",0.21682,0.1275,0.7346
cifar10,128,0,0.0001,34,"tensor(34.4066, device='cuda:0', grad_fn=<AddBackward0>)",0.21732,0.127,0.7386
cifar10,128,0,0.0001,35,"tensor(34.3837, device='cuda:0', grad_fn=<AddBackward0>)",0.21814,0.128,0.737
cifar10,128,0,0.0001,36,"tensor(34.3583, device='cuda:0', grad_fn=<AddBackward0>)",0.2187,0.1277,0.7387
cifar10,128,0,0.0001,37,"tensor(34.3346, device='cuda:0', grad_fn=<AddBackward0>)",0.21956,0.1262,0.7513
cifar10,128,0,0.0001,38,"tensor(34.3146, device='cuda:0', grad_fn=<AddBackward0>)",0.22034,0.1265,0.7555
cifar10,128,0,0.0001,39,"tensor(34.2994, device='cuda:0', grad_fn=<AddBackward0>)",0.22022,0.1279,0.7455
cifar10,128,0,0.0001,40,"tensor(34.2790, device='cuda:0', grad_fn=<AddBackward0>)",0.22182,0.1272,0.7575
cifar10,128,0,0.0001,41,"tensor(34.2593, device='cuda:0', grad_fn=<AddBackward0>)",0.2222,0.1272,0.7561
cifar10,128,0,0.0001,42,"tensor(34.2411, device='cuda:0', grad_fn=<AddBackward0>)",0.22236,0.1274,0.7538
cifar10,128,0,0.0001,43,"tensor(34.2293, device='cuda:0', grad_fn=<AddBackward0>)",0.22324,0.1267,0.7606
cifar10,128,0,0.0001,44,"tensor(34.2097, device='cuda:0', grad_fn=<AddBackward0>)",0.22328,0.1275,0.7604
cifar10,128,0,0.0001,45,"tensor(34.1975, device='cuda:0', grad_fn=<AddBackward0>)",0.22362,0.1279,0.7608
cifar10,128,0,0.0001,46,"tensor(34.1794, device='cuda:0', grad_fn=<AddBackward0>)",0.22388,0.129,0.7584
cifar10,128,0,0.0001,47,"tensor(34.1630, device='cuda:0', grad_fn=<AddBackward0>)",0.22426,0.1288,0.7597
cifar10,128,0,0.0001,48,"tensor(34.1502, device='cuda:0', grad_fn=<AddBackward0>)",0.22486,0.1294,0.7583
cifar10,128,0,0.0001,49,"tensor(34.1418, device='cuda:0', grad_fn=<AddBackward0>)",0.22482,0.13,0.7604
